taxid,species_id,assembly,superkingdom,kingdom,phylum,class,order,family,species,strain_name,genus_original,genus_id,genus
1310,1310,GCF_003172995.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus sobrinus,strain=SL1,Streptococcus,1301.0,Streptococcus
1310,1310,GCF_003176795.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus sobrinus,strain=NIDR 6715-7,Streptococcus,1301.0,Streptococcus
1310,1310,GCF_003176815.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus sobrinus,strain=NIDR 6715-15,Streptococcus,1301.0,Streptococcus
1310,1310,GCF_900475365.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus sobrinus,strain=NCTC10921,Streptococcus,1301.0,Streptococcus
1310,1310,GCF_900475395.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus sobrinus,strain=NCTC12279,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_000730215.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=NGBS061,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_000730255.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=NGBS572,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_000831105.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=GBS6,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_000831125.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=GBS2-NM,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_000831145.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=GBS1-NY,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_001026925.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=SS1,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_001190805.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=HN016,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_001190885.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=H002,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_001266635.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=GBS85147,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_001275545.2,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=SG-M1,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_001448985.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=GBS ST-1,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_001552035.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=NGBS128,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_001592385.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=CU_GBS_08,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_001592425.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=CU_GBS_98,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_001683515.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=FWL1402,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_001712835.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=NGBS357,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_001729925.2,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=WC1535,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_001932715.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=GBS-M002,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_002025005.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=Sag158,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_002025025.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=Sag37,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_002073695.2,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=FDAARGOS_254,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_002197205.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=CUGBS591,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_002197245.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=SG-M50,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_002197265.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=SG-M158,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_002197285.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=SG-M29,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_002197305.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=SG-M25,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_002197325.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=SG-M8,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_002197365.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=SG-M6,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_002197385.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=SG-M4,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_002197425.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=SG-M163,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_002214425.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=C001,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_002289205.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=874391,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_002812425.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=SGEHI2015-107,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_002812445.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=SGEHI2015-95,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_002812465.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=SGEHI2015-25,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_002812505.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=SGEHI2015-113,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_003287995.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=B509,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_003288015.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=B508,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_003288035.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=B105,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_003288055.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=B507,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_003288075.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=B111,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_003319215.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=S73,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_003403115.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=Sag27,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_003812805.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=FDAARGOS_512,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_003939065.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=TFJ0901,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_003966545.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=HU-GS5823,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_006716245.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=32790-3A,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_006874565.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=PLGBS13,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_008693505.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=FDAARGOS_669,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_008693585.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=FDAARGOS_670,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_009930895.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=YZ1605,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_009930915.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=NJ1606,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_011383065.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=ZQ0910,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_012222485.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=Sag153,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_013000945.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=01173,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_013414325.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=S9968,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_013786965.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=BJ01,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_014218075.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=GBS7,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_014218095.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=GBS11,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_014218115.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=GBS19,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_014218135.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=GBS28,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_014218155.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=GBS30,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_900078265.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_900155855.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_900474905.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=NCTC11930,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_900475355.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=NCTC8187,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_900636375.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=NCTC8184,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_900638415.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=NCTC13949,Streptococcus,1301.0,Streptococcus
1311,1311,GCF_900638495.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus agalactiae,strain=NCTC13947,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_000817005.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=NT_110_58,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_001255215.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=A66,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_001457635.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=NCTC7465,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_001896045.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=SP49,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_001896065.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=SP61,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_001896085.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=SP64,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_001902455.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=SWU02,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_002357995.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=KK0981,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_002813535.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=BHN97x,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_002813955.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=11A,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_002843545.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=Xen35,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_002947575.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=endophthalmitis,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_003003495.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=D39V,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_003351525.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=M23734,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_003351645.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=M16808,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_003351705.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=M26365,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_003351725.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=M26368,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_003354825.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=SPN XDR SMC1710-32,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_003609935.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=MDRSPN001,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_003966485.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=ATCC 49619,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_003966505.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=HU-OH,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_003966525.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=NU83127,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_003967155.2,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=ASP0581,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_003994915.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=HKU1-14,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_004291255.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=EF3030,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_008253725.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=R6CIB17,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_009664475.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=AUSMDU00010538,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_011694695.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=PZ900701590,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_013047165.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=6A-10,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_015838875.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=310,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_015839035.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=475,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_015839235.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=521,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_015839415.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=525,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_015839575.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=566,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_015839775.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=573,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_015839915.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=574,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_015840115.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=563,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_017569245.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=BVJ1JL,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_018336875.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=D39_P0,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_900475305.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=NCTC7466,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_900475515.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=NCTC13276,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_900475805.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=NCTC11902,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_900476445.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=4041STDY6836167,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_900476455.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=4041STDY6836169,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_900476465.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=4041STDY6836170,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_900476475.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=4041STDY6583227,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_900476505.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=4041STDY6836166,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_900618545.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=4496,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_900618555.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=947,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_900618575.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=180-2,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_900618585.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=180-15,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_900622505.2,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=4559,Streptococcus,1301.0,Streptococcus
1313,1313,GCF_900636585.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pneumoniae,strain=NCTC12977,Streptococcus,1301.0,Streptococcus
